"Uid","Installed_At","Connection_Type","Cpu_Type","Network_Type","Device_Manufacturer","ISP","Country","Country_Subdivision","City","Postal_Code","Language","Device_Name","Device_Type"
"0D2664EE65D46660D25BE88896F6DF70","1608319180","Cellular","armeabi-v7a","15","Motorola","Vodafone India","in","West Bengal","Kolkata","700059","en","MotoCPlus","phone"
"E356288CB84034907DB7679B60F82561","1608319722","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Madhya Pradesh","Indore","452003","en","Redmi4A","phone"
"BB46EB0EBF14A2B71B9D7649BEEE63EB","1608321124","Cellular","arm64-v8a","13","Samsung","Airtel","in","Bihar","Patna","800001","en","GalaxyA20","phone"
"9A4D1D52A9F0315439AB860FC3E7922D","1608325470","Cellular","arm64-v8a","13","Realme","Jio","in","Maharashtra","Pune","411037","en","5Pro","phone"
"7D096E418D732A4CE76120FF785C6336","1609314212","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Tamil Nadu","Chennai","600004","en","RedmiNote6Pro","phone"
"CF177835A74343889A35E76698A32A7C","1608972995","Cellular","arm64-v8a","13","Oppo","Airtel","in","Andhra Pradesh","Visakhapatnam","530026","en","A1k","phone"
"076AD07822A312F0401A9D2AABB1CFEF","1609314280","Cellular","armeabi-v7a","0","Unknown","Vodafone India","in","West Bengal","Kolkata","700028","en","vmos","phone"
"58F6C80017639F1E2F5D72855E5A4F9C","1609314392","Cable/DSL","arm64-v8a","0","Realme","Syscon Infoway Pvt.","in","Maharashtra","Mumbai","400703","en","7","phone"
"625F635D2D16DB5CF97EF95511C67598","1609311865","Cellular","arm64-v8a","0","vivo","Jio","in","Odisha","Bhubaneswar","751030","en","vivo1819","phone"
"21E327F24AC0E18BE81E204103BF2162","1609314498","Cellular","arm64-v8a","0","Xiaomi","Vodafone India","in","Rajasthan","Balicha","313001","en","RedmiNote8Pro","phone"
"997C0DD3DDAA5433357D78084F7B72F2","1609314556","Cellular","arm64-v8a","13","Lenovo","Jio","in","Karnataka","Bengaluru","560002","en","K900T","phone"
"01FCC0F05623F66F24FD8DAB66565BD9","1609314823","Cable/DSL","arm64-v8a","13","Xiaomi","Indusind Media and communication","in","Maharashtra","Mumbai","400043","en","RedmiNote4","phone"
"802DEF9B47568962609E03203A30C720","1609314815","Cellular","armeabi-v7a","13","INFINIX MOBILITY LIMITED","Jio","in","Madhya Pradesh","Bhopal","462022","en","InfinixX627V","phone"
"0777D336E8D6C69BA1BD1AD9EB1E8016","1609314950","Cellular","armeabi-v7a","0","Samsung","Vodafone India","in","Karnataka","Mysore","570007","en","GalaxyJ4(2018)","phone"
"D7869A1F5A719AFD4E49D0669D8D72A6","1609314991","Cable/DSL","arm64-v8a","0","Xiaomi","Soft Call Cust-o-care Private Limited","in","Maharashtra","Ulhasnagar","421002","en","RedmiNote9Pro","phone"
"368374E887FE03D733314BC04BDC53AB","1609315081","Cellular","arm64-v8a","0","Xiaomi","Airtel","in","Telangana","Hyderabad","500025","en","RedmiNote9ProMax","phone"
"72EE674E9E9CA33D603082C8D9612746","1608301590","Cellular","armeabi-v7a","13","ITEL MOBILE LIMITED","Airtel","in","Rajasthan","Jodhpur","342001","hi","itelA44Power","phone"
"864D1D3E0F56D296664841DA51985906","1609312542","Cellular","armeabi-v7a","0","Samsung","Vodafone India","in","Uttar Pradesh","Aligarh","202001","en","GalaxyJ6","phone"
"016F69370BCF32FD7F0EE955CD341D02","1609124017","Cellular","arm64-v8a","13","Oppo","Idea Cellular","in","Bihar","Patna","800001","en","A3s","phone"
"72A85259958B25FB88A951FBBD804651","1609313133","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Telangana","Hyderabad","500025","en","Redmi8","phone"
"EA2F7585B06A2C2D4BA0C8BB3033E091","1609313367","Cellular","arm64-v8a","13","Realme","Airtel","in","Tamil Nadu","Erode","638004","en","C2","phone"
"5E80DA84173A2392462FCC38B8EA1802","1609310365","Cellular","arm64-v8a","0","Oppo","Airtel","in","Gujarat","Ahmedabad","380052","en","A53","phone"
"2B45A7CE55D16348536D11A2ED275994","1609313818","Cellular","arm64-v8a","13","vivo","BSNL","in","Maharashtra","Nagpur","440010","en","vivo1714","phone"
"ECBF3BCE929E53FEDD8EB7A99D00BEF0","1609313999","Cellular","arm64-v8a","13","Realme","Jio","in","Gujarat","Ahmedabad","382350","en","5","phone"
"0BFA49EBD7A309994F88628CE99856BB","1608311543","Cellular","armeabi-v7a","13","Samsung","Jio","in","West Bengal","Kolkata","700028","en","GalaxyJ7Core","phone"
"97624528A338B59EBBA8515CA8B36E61","1608311669","Cellular","armeabi-v7a","13","Samsung","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","en","GalaxyM10","phone"
"C3B066438F9BF91DB6A39A0A9D3A12DD","1608262200","Cellular","arm64-v8a","13","Realme","Jio","in","National Capital Territory of Delhi","New Delhi","110008","en","C12","phone"
"3FB249FE1DD1DD7243AC440921601BE7","1608260215","Cellular","arm64-v8a","13","Oppo","Jio","in","Punjab","Ludhiana","141015","en","Reno2","phone"
"750FB8F2FC7E0F305F1A76D0B8284039","1608260526","Cellular","arm64-v8a","13","Realme","Jio","in","Punjab","Ludhiana","142022","en","C2","phone"
"A2B20CE8FEF66624392627B4FFD187AE","1608261132","Cellular","arm64-v8a","13","vivo","Jio","in","Gujarat","Ahmedabad","380007","en","vivo1804","phone"
"AC6554FB5E9C50D6356FA49E32B16D85","1608261676","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Manipur","Imphal","795140","en","RedmiNote7","phone"
"E9A68B623EA2858371F7883A6D131A1D","1608262307","Cellular","arm64-v8a","13","Vivo","Jio","in","Rajasthan","Jaipur","302012","hi","Y20","phone"
"2C69B75F87865641990407F2ED74551E","1608262616","Cellular","arm64-v8a","13","Samsung","Jio","in","Rajasthan","Jaipur","302012","en","GalaxyA30","phone"
"5061EA177A3893B9363FCF6616289BC4","1608262747","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226016","en","RedmiY1","phone"
"20E4290CAB84B3C864058607731F6617","1608262887","Cellular","arm64-v8a","13","Realme","Jio","in","West Bengal","Kolkata","700006","en","3","phone"
"4B53CA6F5CAC86AF2C9D2F8B2B4122B0","1608263279","Cellular","arm64-v8a","13","Tecno","Jio","in","Bihar","Patna","800025","en","TECNOKD7","phone"
"E3308AB6B29653D068B274334A3E5637","1608263442","Cellular","arm64-v8a","13","Realme","Jio","in","Bihar","Patna","800020","en","X","phone"
"E30928127F3E5EB55CEBFAA200D79500","1608263461","Cellular","arm64-v8a","13","Oppo","Airtel","in","Bihar","Patna","800020","en","A53","phone"
"78CCBCD1EA2FB0D34B072627AD9CE680","1609290374","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Odisha","Bhubaneswar","752054","en","RedmiNote8","phone"
"878F94FE8F1A2E21A7C10885AA14B246","1609291138","Cellular","arm64-v8a","13","Realme","Jio","in","Bihar","Patna","800001","en","C2","phone"
"3EBC8868DC245E7CAD544B5338C09E0C","1609291774","Cellular","arm64-v8a","13","vivo","Jio","in","Odisha","Bhubaneswar","752116","en","vivo1906","phone"
"46AC2E8CAC6B5ABB7CCB2CF3FAC2B151","1609291955","Cellular","arm64-v8a","13","Oppo","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","A5(2020)","phone"
"B4B55B952D505FF7E4B5D26275800A09","1609292600","Cellular","arm64-v8a","0","Samsung","Airtel","in","Uttar Pradesh","Kanpur","208002","en","GalaxyM21","phone"
"02F93748709A8FCC2667CDBB12EAF8D5","1609292636","Cellular","arm64-v8a","13","Oppo","Airtel","in","Punjab","Ludhiana","141203","en","A12","phone"
"396B18DD4AB6B7EDF8DE4AA6518BD6DE","1609292902","Cellular","arm64-v8a","15","YU","Idea Cellular","in","Tamil Nadu","Chennai","600107","en","Black","phone"
"F07920077D145346A3920029F649755C","1609293507","Cellular","arm64-v8a","13","ZTE","Jio","in","Gujarat","Ahmedabad","380001","en","AxonPro","phone"
"EEAA5F2BA0C349EC7F11F209C4F37E65","1607914993","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Rajasthan","Jaipur","302012","hi","Redmi5","phone"
"A71408D062A36CC473D41E9DE0DC9743","1601017034","Cellular","arm64-v8a","13","Oppo","Jio","in","","","","en","A1k","phone"
"A3C29505B9047328A53D725823AF8A4E","1607915576","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302002","en","vivo1906","phone"
"E207AFFEDFB99D37948600856F26A351","1607916238","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Maharashtra","Mumbai","400070","en","RedmiNote4","phone"
"0D42CF6391C51AFE430D76811B4FFD24","1607916402","Cellular","arm64-v8a","13","Realme","Jio","in","Odisha","Bhubaneswar","752116","en","5","phone"
"9E63D14878E477BADCBC4EF6EC5BBA3D","1607873000","Cellular","armeabi-v7a","13","INFINIX MOBILITY LIMITED","Jio","in","West Bengal","Kolkata","700063","en","InfinixX627V","phone"
"06CFD220A9DC10A9893980F867DD9D77","1607916517","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Bihar","Patna","800020","en","GalaxyGrandPrimePlus","phone"
"868C1007D34BAA07DD20EC51250EBC85","1607917569","Cellular","armeabi-v7a","13","Tecno","Airtel","in","Madhya Pradesh","Bhopal","462101","en","TECNOKE5","phone"
"49526E3067F8BB927B8601E959F0A51A","1607881677","Cellular","arm64-v8a","13","Samsung","Airtel","in","Maharashtra","Pune","411038","en","GalaxyA7(2018)","phone"
"483DA3F0B35254503678D5D57A4B103A","1609333034","Cellular","armeabi-v7a","0","Samsung","Vodafone India","in","Tamil Nadu","Madurai","625012","en","GalaxyJ7Prime2","phone"
"4424472A41A6C9B2FA266C46018A64D8","1609336527","Cellular","arm64-v8a","0","Realme","Airtel","in","Bihar","Gaya","823001","en","5Pro","phone"
"D0A9245CF9DC158AD2FB9C08706FBB04","1609336557","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302012","hi","vivo1904","phone"
"A01FBDFC63EE1608AE93F79E63F54E73","1609336550","Cellular","arm64-v8a","0","Realme","Airtel","in","Tamil Nadu","Coimbatore","641019","en","C12","phone"
"459D98E97E834DFB5E29DC8EA9CC436C","1609325974","Cellular","arm64-v8a","13","2344b8b52dc5472a","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","5c776f0f889cf9f0","phone"
"F450DEC3EE2859C39E79C66A61458A48","1609336634","Cellular","arm64-v8a","13","Lenovo","Jio","in","Uttar Pradesh","Lucknow","226026","en","LenovoTB-8504X","tablet"
"DE82CFACA23EC4FFD043ED02C5B2F3E3","1609336629","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Bihar","Patna","800001","en","Redmi5A","phone"
"A8BD6B6579FBF7BBB034D6E118F30373","1609333540","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Bihar","Patna","800002","en","Redmi6","phone"
"501AB522397D6BD69A1E6620918B54D4","1609333760","Cellular","arm64-v8a","0","Xiaomi","Jio","in","West Bengal","Kolkata","700038","en","Redmi8","phone"
"92956AEAED547BA97CAE7527D8359317","1609333829","Cellular","arm64-v8a","0","Xiaomi","Airtel","in","West Bengal","Kolkata","700060","en","RedmiNote7Pro","phone"
"28DC4305B1B65A883796E1F0F283B3A6","1609325974","Cellular","arm64-v8a","13","LG","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","G3","phone"
"86CBA9E7615F5707079C4CD6DD8681F9","1609334169","Cellular","armeabi-v7a","13","Samsung","Jio","in","West Bengal","Kolkata","700040","en","GalaxyJ4(2018)","phone"
"B6B297F5D5323611A5C724E68BA4B07D","1609334476","Cellular","arm64-v8a","13","vivo","Jio","in","Maharashtra","Pune","411009","en","vivo1723","phone"
"FF0E450675A08ED780A860FC5C56106C","1609334501","Cellular","armeabi-v7a","0","Samsung","Jio","in","Tamil Nadu","Chennai","600001","en","GalaxyJ2Pro","phone"
"8521CF61C14ED69230ADDCDC73253219","1607259964","Cellular","arm64-v8a","13","572c3391e1f46bb","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","en","e865af0d50c9eb7f","phone"
"2697B9F68A353121C9FDFB3D6F43DB9B","1609334707","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Rajasthan","Jodhpur","342001","hi","RedmiY3","phone"
"B8A4509B157520DA76217ED69194A73C","1609325974","Cellular","arm64-v8a","18","aebd311b5f7603d4","Idea Cellular","in","Uttarakhand","Ramnagar","244715","en","282ce039c698c886","phone"
"8DC9CD17DEA4149D30DA666DA2513038","1609334968","Cellular","arm64-v8a","0","Samsung","Vodafone India","in","Gujarat","Surat","395007","en","GalaxyA30s","phone"
"400D578AC8C9C969DC1C894820EFEAD0","1609325974","Cellular","arm64-v8a","18","Coolpad","Idea Cellular","in","Uttarakhand","Ramnagar","244715","en","Cool1","phone"
"D458A96232FBFBB61100328F34A0CB25","1609325974","Cellular","arm64-v8a","13","7f32706c701477d2","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","d221f568a329b648","phone"
"F8CC644F31A237EBFB81816CF4078165","1607259964","Cellular","arm64-v8a","13","67d5f153613f8980","Railwire Station Wifi","in","Uttarakhand","Dehradun","248001","en","22206600da470c5a","phone"
"07A228E89718AB689AEC9CE55813D988","1609335126","Cellular","armeabi-v7a","0","Samsung","Jio","in","Rajasthan","Jaipur","302012","en","GalaxyM11","phone"
"435E0F817DE519717C3F04AA09F479B4","1609335288","Cellular","armeabi-v7a","13","Oppo","Jio","in","Rajasthan","Jaipur","302016","en","Neo7","phone"
"33975E6E851C37735B5A3EDB3F71082A","1609249320","Cellular","arm64-v8a","13","Realme","Railwire Station Wifi","in","Uttarakhand","Dehradun","248007","en","Narzo20Pro","phone"
"5F763D4A4DCF49663AC3A445DB937BD9","1609335527","Cellular","armeabi-v7a","13","Samsung","Jio","in","Gujarat","Ahmedabad","380001","en","GalaxyJ7Core","phone"
"2EB258274B09FB34A5A70214264F49CB","1609335554","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302006","en","vivo1901","phone"
"A6BCCEA1063F45B592AC123E94BDD258","1609335564","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302021","hi","vivo1726","phone"
"4B7C7D62FB1AE2C1368419F97A021748","1609335738","Cellular","arm64-v8a","0","Oppo","Jio","in","Maharashtra","Pune","411038","en","F9Pro","phone"
"92FAAE38ED5BDA3E3E5A482209F53706","1609325974","Cellular","arm64-v8a","13","442fdc6d0ae58287","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","9e03ba14876e1d33","phone"
"C3DB6CAB278599FA045BD3A015DFFBA1","1609336288","Cellular","arm64-v8a","0","vivo","Airtel","in","Rajasthan","Jaipur","302001","en","vivo1902","phone"
"77FCBA1375C98F398CCBA992CF8BFBF0","1607259964","Cellular","arm64-v8a","13","BLK","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","en","Unique21814","tablet"
"CC0E0CC6370627EB7E22CB41B029BEDD","1607864551","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Rajasthan","Jaipur","302021","en","RedmiNote4","phone"
"A471F17A670F1A11694C279883964AF4","1607864613","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","en","Redmi7A","phone"
"49ED835BDC43D353CCDEC266889D84DD","1607864654","Cellular","arm64-v8a","13","vivo","Airtel","in","Uttar Pradesh","Lucknow","226016","en","vivo1901","phone"
"3B436DFBACEB21F31F9CB15ED91C93D4","1607864957","Cellular","armeabi-v7a","13","Samsung","Jio","in","Maharashtra","Pune","411030","en","GalaxyM01","phone"
"159767729FA2E50758A5E692A0B95BEC","1607864984","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Bihar","Patna","800001","en","Redmi6","phone"
"06F02312A3C6EF80EB32C435E1B670A9","1607865066","Cellular","arm64-v8a","13","vivo","Jio","in","Maharashtra","Mumbai","400078","en","vivo1920","phone"
"6961C307D03B6FC960118048395A1C06","1607865154","Cellular","arm64-v8a","13","Oppo","Jio","in","Rajasthan","Jaipur","302004","en","F11Pro","phone"
"0994E26EEC8FF67792DD68FC501E4B47","1607865228","Cellular","arm64-v8a","13","Tecno","Jio","in","Assam","Guwahati","781012","en","TECNOIN5","phone"
"B3E32A40790B3338BA2ACBA482B85B6A","1607865365","Cellular","arm64-v8a","13","Honor","Airtel","in","Karnataka","Shimoga","577203","en","7C","phone"
"4ECA7CB3D0E8E9034289C32D0E7817EA","1607865798","Cellular","armeabi-v7a","13","Samsung","Jio","in","West Bengal","Kolkata","700040","en","GalaxyJ6","phone"
"502F236E67F1CB8E646A6506E1E6784A","1607830445","Cellular","arm64-v8a","13","Huawei","Airtel","in","West Bengal","Kolkata","700006","en","Honor9Lite","phone"
"42998254D4E952502F04E842E7A00460","1607866678","Cellular","arm64-v8a","13","Samsung","Jio","in","Bihar","Patna","800001","en","GalaxyM20","phone"
"17B2337F3F12103C9FDA718D882AE7DD","1607866595","Cellular","arm64-v8a","13","vivo","Idea Cellular","in","Madhya Pradesh","Indore","452001","en","vivo1815","phone"
"662E373B42333656158D696EBA039F2B","1607866319","Cellular","arm64-v8a","0","vivo","Vodafone India","in","National Capital Territory of Delhi","Delhi","110054","en","vivo1901","phone"
"151F717236F907D2A5A42A8F6F8300B0","1607866804","Cellular","arm64-v8a","0","vivo","Jio","in","West Bengal","Kolkata","700059","en","vivo1904","phone"
"D234FC36CD412B110D6778F08E289E12","1607867278","Cellular","arm64-v8a","13","Realme","Jio","in","Bihar","Patna","800001","en","C2","phone"
"B68A95C549C4F877337E5215E5B55BE6","1607867360","Cellular","arm64-v8a","13","Oppo","Jio","in","Madhya Pradesh","","","hi","A53","phone"
"454B88EFF71A1C973AD24191A4A0A928","1607738530","Cellular","arm64-v8a","13","Infinix","Jio","in","Telangana","Hyderabad","500025","en","InfinixX572","phone"
"80FC69ABD07224C0AEC8BFA25196E717","1607739040","Cellular","arm64-v8a","13","Xiaomi","Jio","in","West Bengal","Kolkata","700047","en","RedmiNote5Pro","phone"
"66B0B84C39536F7057364B4E4F0B59B5","1607739505","Cellular","arm64-v8a","13","vivo","Jio","in","Tamil Nadu","Chennai","600004","en","vivo1919","phone"
"8D03A6802135B5C361221F59567AED4B","1607740253","Cellular","arm64-v8a","13","Oppo","Jio","in","Uttar Pradesh","Lucknow","226002","en","A5s","phone"
"818463C15A6C76C40B052112A3C2468A","1607740881","Cellular","arm64-v8a","13","vivo","Airtel","in","Tamil Nadu","Chennai","600013","en","vivo1901","phone"
"A5AFA1343648CBEB35949D8227EF1791","1607741649","Cellular","arm64-v8a","13","Oppo","Airtel","in","Madhya Pradesh","Bhopal","462022","en","Realme2","phone"
"B24F7BD544C0A3574F55ABFF8556748A","1609339831","Cellular","arm64-v8a","0","Xiaomi","Jio","in","National Capital Territory of Delhi","New Delhi","110008","en","9","phone"
"88157157BCB72F301E869C2C15BB41DB","1609340188","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Rajasthan","Jaipur","302012","en","Redmi5","phone"
"D94FEFAACBB274E9A5C9084D559E6AF8","1609340237","Cellular","arm64-v8a","13","Oppo","Airtel","in","West Bengal","Siliguri","734012","en","A5s","phone"
"2E27C92809CDD539DE879C9565CD0BE8","1609337144","Cellular","arm64-v8a","13","Gionee","Jio","in","Madhya Pradesh","Bhopal","462022","hi","GIONEEF205Pro","phone"
"D221C31350FA9DBFC9A0522989E76C48","1609337660","Cellular","armeabi-v7a","0","Tecno","Jio","in","Uttar Pradesh","Lucknow","226016","en","TECNOBB4k","phone"
"11A40A53577E4A9525EA6F6E4BD55897","1609337877","Cellular","arm64-v8a","0","vivo","Airtel","in","Rajasthan","Rajsamand","313324","en","vivo1935","phone"
"AD827BA5BC37C27FCE9C5D1A5332A72F","1609337987","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226005","en","Redmi6","phone"
"1FA410D2883A75AB271C532487558B31","1608727332","Cellular","arm64-v8a","0","Realme","Jio","in","West Bengal","Durgapur","713153","en","5i","phone"
"34BDD0F55124034305899442FAC84E82","1609338219","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Uttar Pradesh","Agra","282001","en","RedmiY3","phone"
"748E51DB59D55F8FA941F29EFCB7F953","1609338442","Cellular","armeabi-v7a","13","Samsung","Jio","in","Uttar Pradesh","Lucknow","226003","en","GalaxyJ2(2016)","phone"
"EBFE752A7E997018E097E5A3F174D59A","1609338729","Cellular","arm64-v8a","0","Samsung","Jio","in","Bihar","Patna","800001","en","GalaxyA31","phone"
"C07E78F16DD6C3299A9B6925ACEF84C9","1609338961","Cellular","arm64-v8a","13","Xiaomi","Vodafone India","in","Gujarat","Ahmedabad","380008","en","MiA1","phone"
"2F341B34C402AEA8F67EC243301C709A","1609339359","Cellular","arm64-v8a","0","Samsung","Jio","in","West Bengal","Kolkata","700059","en","GalaxyA21s","phone"
"F0FDCE537FE9A04F4526691F533DE7D5","1609339371","Cellular","armeabi-v7a","13","Lava","Jio","in","Rajasthan","Jaipur","302012","hi","Z60s","phone"
"779AC8BA00012892D565C6FE980FC53B","1609339471","Cable/DSL","armeabi-v7a","13","Motorola","BSNL","in","Tamil Nadu","Neyveli","607803","en","MotoCPlus","phone"
"DFD6848E2A29F56FB4748421657D0053","1609339510","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","hi","Redmi6","phone"
"8C671A47E3ABEBE0074DB97C4551D5A4","1609339727","Cellular","arm64-v8a","0","vivo","Jio","in","Odisha","Bhubaneswar","751030","en","vivo1820","phone"
